dim,gpu_ms,cpu_ms,speedup,max_abs_diff,mean_abs_diff,rel_err,gpu_selected,timestamp
480,2.6827,10.8265,4.036,1.243973e-08,1.903852e-09,2.398982e-03,False,1775790799.5291862
480,2.6396,11.3794,4.311,9.935547e-09,1.609502e-09,2.014559e-03,False,1775790801.5206769
480,2.7904,11.2106,4.018,1.005384e-08,1.596122e-09,2.036945e-03,False,1775790803.5222595
480,2.6364,10.0932,3.828,1.086562e-08,1.700293e-09,2.153979e-03,False,1775790805.523165
480,2.6945,10.5888,3.930,6.574396e-09,1.227314e-09,1.491050e-03,False,1775790807.5229554
480,2.7277,11.7885,4.322,1.261509e-08,1.943677e-09,2.536972e-03,False,1775790809.531529
480,2.6235,10.6996,4.078,6.977814e-09,1.281940e-09,1.567343e-03,False,1775790811.524397
480,2.6183,10.1570,3.879,1.369244e-08,2.069549e-09,2.698940e-03,False,1775790813.5107317
480,2.6911,10.8799,4.043,8.544930e-09,1.412339e-09,1.668430e-03,False,1775790815.4993098
480,2.6225,10.2030,3.891,7.435233e-09,1.275448e-09,1.499929e-03,False,1775790817.4833512
480,2.6092,10.0956,3.869,1.364915e-07,3.701428e-08,2.856715e-03,False,1775790820.2499487
480,2.6052,10.3597,3.977,5.823676e-08,1.190997e-08,5.444386e-03,False,1775790822.2327402
480,2.6596,11.3185,4.256,1.552110e-08,3.947249e-09,3.394848e-03,False,1775790824.226086
480,2.6798,11.4845,4.286,1.575836e-08,4.127496e-09,3.443382e-03,False,1775790826.215544
480,2.6358,10.3170,3.914,2.499388e-08,5.306926e-09,4.413347e-03,False,1775790828.1909628
480,2.6192,10.2652,3.919,1.397069e-08,3.880849e-09,3.381038e-03,False,1775790830.1755474
480,2.6173,10.2111,3.901,1.883484e-08,4.535533e-09,3.958544e-03,False,1775790832.1588778
480,2.6276,11.9313,4.541,1.873536e-08,4.459708e-09,3.927780e-03,False,1775790834.151482
480,2.6233,10.2209,3.896,2.427555e-08,5.438005e-09,4.587484e-03,False,1775790836.1293995
480,2.6173,10.1557,3.880,1.458906e-08,3.723756e-09,3.258508e-03,False,1775790838.1134384
480,2.6194,10.2100,3.898,1.643809e-08,4.104136e-09,3.600119e-03,False,1775790840.1118877
480,2.6235,10.5065,4.005,1.218007e-08,3.371732e-09,2.973990e-03,False,1775790842.0924091
480,2.6255,10.1409,3.862,1.441242e-08,3.792550e-09,3.390311e-03,False,1775790844.073861
480,2.6337,10.5602,4.010,1.230742e-08,3.385415e-09,3.062186e-03,False,1775790846.0580926
480,2.6081,10.1951,3.909,1.751323e-08,4.137883e-09,3.621543e-03,False,1775790848.046133
480,2.6214,10.2130,3.896,1.761509e-08,4.267792e-09,3.706273e-03,False,1775790850.0416312
480,2.6132,10.6415,4.072,2.302404e-07,4.981483e-08,4.398498e-03,False,1775790852.8128633
480,2.6710,11.9251,4.465,5.282163e-08,1.289535e-08,2.986621e-03,False,1775790854.8096712
480,2.6194,10.5618,4.032,6.250900e-09,1.262735e-09,1.137470e-03,False,1775790856.7984235
480,2.6163,10.0996,3.860,1.643559e-08,3.076627e-09,3.176871e-03,False,1775790858.7792785
480,2.6327,10.8690,4.128,1.335349e-08,2.641293e-09,2.648905e-03,False,1775790860.7674313
480,2.6379,11.0410,4.186,1.270973e-08,2.548630e-09,2.488058e-03,False,1775790862.7579832
480,2.7385,10.6967,3.906,1.023091e-08,2.185166e-09,2.111401e-03,False,1775790864.7736447
480,2.7098,10.1054,3.729,1.257763e-08,2.636600e-09,2.470302e-03,False,1775790866.762684
480,2.6931,10.9990,4.084,1.645139e-08,3.245186e-09,3.227494e-03,False,1775790868.770087
480,2.7075,12.1759,4.497,9.360519e-09,2.145824e-09,1.933901e-03,False,1775790870.7703938
480,2.6224,10.2144,3.895,1.118588e-08,2.412422e-09,2.219770e-03,False,1775790872.760401
480,2.6061,10.0963,3.874,1.564786e-08,3.210048e-09,3.183284e-03,False,1775790874.7419152
480,2.6103,10.7009,4.099,1.092383e-08,2.348693e-09,2.284900e-03,False,1775790876.725623
480,2.6164,10.1438,3.877,1.649624e-08,3.124323e-09,3.174701e-03,False,1775790878.7125351
480,2.6484,10.2183,3.858,2.238784e-08,4.329122e-09,4.411604e-03,False,1775790880.7118592
480,2.6368,10.1266,3.840,1.932199e-08,3.791245e-09,3.869061e-03,False,1775790882.692445
480,2.6269,10.4429,3.975,9.451480e-07,1.748316e-07,1.528887e-02,False,1775790885.4810197
480,2.6102,10.8978,4.175,1.384678e-07,2.245913e-08,1.098745e-02,False,1775790887.4730792
480,2.6132,10.1571,3.887,7.454361e-09,1.141209e-09,1.425214e-03,False,1775790889.4528692
480,2.6030,10.1265,3.890,5.372755e-09,8.990821e-10,1.121577e-03,False,1775790891.4341192
480,2.6132,10.5771,4.047,1.514513e-08,2.404322e-09,3.157643e-03,False,1775790893.4213746
480,2.7044,13.2782,4.910,1.422490e-08,2.317302e-09,3.032342e-03,False,1775790895.4058583
480,2.6153,10.1122,3.867,1.135305e-08,1.852149e-09,2.363821e-03,False,1775790897.3904347
480,2.6173,10.1645,3.884,1.040615e-08,1.730445e-09,2.139923e-03,False,1775790899.3770344
480,2.6400,11.1270,4.215,3.501782e-09,6.999624e-10,8.288600e-04,False,1775790901.3664246
480,2.6204,10.2346,3.906,8.283308e-09,1.294952e-09,1.651225e-03,False,1775790903.3603954
480,2.6040,10.0970,3.877,4.629356e-09,7.766145e-10,9.910590e-04,False,1775790905.3360605
480,2.6340,10.5472,4.004,1.378726e-08,2.254398e-09,2.887315e-03,False,1775790907.3260834
480,2.6429,10.6338,4.023,9.701637e-09,1.465083e-09,1.961471e-03,False,1775790909.3234475
480,2.6109,10.0500,3.849,6.853696e-09,1.125312e-09,1.434954e-03,False,1775790911.3210335
480,2.6604,11.1118,4.177,6.752025e-09,1.051500e-09,1.369412e-03,False,1775790913.3109155
480,2.6294,11.0192,4.191,4.682782e-09,8.035048e-10,9.898904e-04,False,1775790915.3156707
480,2.6236,10.6023,4.041,1.009867e-07,2.387442e-08,2.079903e-03,False,1775790918.0905163
480,2.6170,10.1859,3.892,1.195785e-07,2.017084e-08,7.056394e-03,False,1775790920.0770855
480,2.6338,11.3761,4.319,2.399156e-08,4.493095e-09,3.926242e-03,False,1775790922.0776145
480,2.7556,11.1245,4.037,3.351715e-08,6.214905e-09,5.560542e-03,False,1775790924.0774221
480,2.6440,10.4784,3.963,2.819070e-08,5.339544e-09,4.578781e-03,False,1775790926.0912628
480,2.6427,10.0824,3.815,3.443915e-08,6.205271e-09,5.605374e-03,False,1775790928.0811615
480,2.7446,11.7537,4.282,3.559171e-08,6.278163e-09,5.682838e-03,False,1775790930.093561
480,2.7351,12.1753,4.451,3.424407e-08,6.180435e-09,5.598309e-03,False,1775790932.1066937
480,2.6177,10.1278,3.869,3.321202e-08,5.999398e-09,5.407175e-03,False,1775790934.1103508
480,2.6204,10.1360,3.868,3.930609e-08,7.040803e-09,6.445884e-03,False,1775790936.0914106
480,2.6184,10.7579,4.109,3.461764e-08,6.287899e-09,5.537630e-03,False,1775790938.0801933
480,2.6155,10.6016,4.053,3.699574e-08,6.726814e-09,5.876723e-03,False,1775790940.069831
480,2.6102,10.5294,4.034,3.833588e-08,6.809032e-09,5.948206e-03,False,1775790942.0536218
480,2.6142,10.2407,3.917,3.591163e-08,6.493075e-09,5.963539e-03,False,1775790944.043819
480,2.6090,10.8685,4.166,3.380865e-08,6.031308e-09,5.367604e-03,False,1775790946.0329416
480,2.6102,10.4979,4.022,3.234231e-08,5.801619e-09,5.277033e-03,False,1775790948.0193865
480,2.6266,12.3522,4.703,3.378555e-07,6.491384e-08,4.972169e-03,False,1775790950.788786
480,2.6132,10.1499,3.884,9.401492e-08,1.486768e-08,8.021320e-03,False,1775790952.7710774
480,2.6531,11.6164,4.378,4.108568e-08,6.552699e-09,6.733607e-03,False,1775790954.7592487
480,2.6173,11.2137,4.284,4.245805e-08,6.743773e-09,6.621726e-03,False,1775790956.7534096
480,2.6348,10.1794,3.863,5.019842e-08,7.993950e-09,7.800126e-03,False,1775790958.7415879
480,2.6163,10.1300,3.872,4.870208e-08,7.779235e-09,7.543491e-03,False,1775790960.7239406
480,2.6163,10.6762,4.081,5.047627e-08,8.026575e-09,7.754902e-03,False,1775790962.7092774
480,2.6033,10.1883,3.914,3.697035e-08,5.754267e-09,5.959140e-03,False,1775790964.6961215
480,2.6389,10.1470,3.845,4.886579e-08,7.694307e-09,7.616875e-03,False,1775790966.6708624
480,2.6439,12.1242,4.586,4.374556e-08,6.889713e-09,6.710808e-03,False,1775790968.6587675
480,2.6286,10.1781,3.872,4.882463e-08,7.753377e-09,7.418215e-03,False,1775790970.647675
480,2.6054,10.5900,4.065,4.638378e-08,7.330540e-09,7.189133e-03,False,1775790972.6266391
480,2.6063,10.1318,3.887,5.316429e-08,8.439416e-09,8.019971e-03,False,1775790974.608116
480,2.6348,10.6403,4.038,4.670778e-08,7.409842e-09,7.212332e-03,False,1775790976.5911574
480,2.6522,11.5370,4.350,5.049810e-08,7.993179e-09,7.826453e-03,False,1775790978.5769544
480,2.6233,10.5522,4.023,4.151411e-08,6.540179e-09,6.447977e-03,False,1775790980.5607054
480,2.6266,10.1004,3.845,4.448048e-07,7.746829e-08,6.631093e-03,False,1775790983.3210926
480,2.7238,11.3547,4.169,6.977098e-08,1.192423e-08,4.313708e-03,False,1775790985.3247428
480,2.6593,11.6821,4.393,4.409003e-09,7.518630e-10,1.016151e-03,False,1775790987.3478796
480,2.6634,10.1537,3.812,9.683617e-09,1.770865e-09,2.376798e-03,False,1775790989.3354926
480,2.6266,10.1289,3.856,1.654146e-08,3.490526e-09,4.291408e-03,False,1775790991.3384151
480,2.6892,10.1330,3.768,1.039052e-08,2.303684e-09,2.939970e-03,False,1775790993.330595
480,2.6330,10.4750,3.978,1.132489e-08,2.381026e-09,2.988011e-03,False,1775790995.3240132
480,2.6173,10.1828,3.891,9.832775e-09,1.916194e-09,2.513489e-03,False,1775790997.3023279
480,2.6245,10.1170,3.855,1.559283e-08,2.704767e-09,3.474348e-03,False,1775790999.2735498
480,2.6173,10.4887,4.007,8.523301e-09,1.692293e-09,2.258740e-03,False,1775791001.2591634
480,2.6170,10.6107,4.055,1.373519e-08,2.930007e-09,3.638815e-03,False,1775791003.2480087
480,2.7240,11.2470,4.129,1.218018e-08,2.664105e-09,3.449740e-03,False,1775791005.2347696
480,2.6305,10.3967,3.952,9.824589e-09,2.141641e-09,2.768929e-03,False,1775791007.2238681
480,2.6204,11.2944,4.310,9.743417e-09,1.815728e-09,2.492793e-03,False,1775791009.233351
480,2.6370,10.8951,4.132,7.399194e-09,1.342473e-09,1.882691e-03,False,1775791011.2275972
480,4.1309,10.0896,2.442,7.801532e-09,1.473754e-09,1.969211e-03,False,1775791013.2088773
480,2.6204,10.2926,3.928,7.380368e-08,1.546592e-08,1.256107e-03,False,1775791015.9686284
480,2.6470,11.2014,4.232,2.790784e-08,5.026949e-09,1.014081e-03,False,1775791017.957697
480,2.6212,10.1975,3.890,2.871138e-08,5.010288e-09,5.294872e-03,False,1775791019.948122
480,2.6186,10.2223,3.904,3.205719e-08,5.313369e-09,5.830523e-03,False,1775791021.9223452
480,2.6279,10.5743,4.024,2.467948e-08,4.120117e-09,4.806399e-03,False,1775791023.9086945
480,2.6284,10.6499,4.052,2.753927e-08,4.588316e-09,5.225773e-03,False,1775791025.8878584
480,2.6296,10.1846,3.873,2.555748e-08,4.233166e-09,4.585139e-03,False,1775791027.866449
480,2.6317,10.2501,3.895,2.322281e-08,3.891863e-09,4.189838e-03,False,1775791029.844758
480,2.6419,10.2591,3.883,2.515935e-08,4.182160e-09,4.399198e-03,False,1775791031.8278303
480,2.6243,10.1182,3.856,2.374122e-08,3.941214e-09,4.166280e-03,False,1775791033.8172493
480,2.6184,10.2154,3.901,2.534853e-08,4.275756e-09,4.487298e-03,False,1775791035.7995894
480,2.6388,11.2885,4.278,2.032732e-08,3.422057e-09,3.708670e-03,False,1775791037.782545
480,2.6279,10.2287,3.892,2.489401e-08,4.140356e-09,4.531601e-03,False,1775791039.7667074
480,2.6327,10.6297,4.038,2.533989e-08,4.180602e-09,4.580126e-03,False,1775791041.754168
480,2.6232,10.5502,4.022,2.250079e-08,3.740731e-09,4.156115e-03,False,1775791043.7395327
480,2.6307,10.3288,3.926,2.541788e-08,4.230400e-09,4.795783e-03,False,1775791045.719579
480,2.8396,12.3136,4.336,4.004578e-07,7.327531e-08,6.907289e-03,False,1775791048.5099657
480,2.6419,10.6720,4.039,3.207697e-08,7.400526e-09,2.468114e-03,False,1775791050.5078561
480,2.6430,10.2408,3.875,3.851710e-08,6.354032e-09,6.700944e-03,False,1775791052.5061796
480,2.6180,10.1878,3.891,4.361482e-08,7.190323e-09,7.900036e-03,False,1775791054.4837425
480,2.6359,10.5989,4.021,3.926766e-08,6.393514e-09,6.597407e-03,False,1775791056.4740613
480,2.6173,10.6106,4.054,4.560866e-08,7.491603e-09,7.955211e-03,False,1775791058.461773
480,2.6317,11.1940,4.254,4.589242e-08,7.556732e-09,7.819086e-03,False,1775791060.45003
480,2.6132,10.0561,3.848,4.490653e-08,7.408253e-09,7.694215e-03,False,1775791062.42478
480,2.6839,10.6322,3.961,3.580544e-08,5.868660e-09,5.892157e-03,False,1775791064.4274993
480,2.6150,10.3202,3.947,3.970945e-08,6.594924e-09,7.227740e-03,False,1775791066.4077485
480,2.5997,10.3890,3.996,4.126275e-08,6.862443e-09,7.795513e-03,False,1775791068.3865657
480,2.6225,10.7970,4.117,4.395395e-08,7.332037e-09,8.150810e-03,False,1775791070.364531
480,2.6264,10.1893,3.880,4.198819e-08,7.005653e-09,7.627115e-03,False,1775791072.3517475
480,2.6163,11.7576,4.494,4.215440e-08,7.068709e-09,7.727597e-03,False,1775791074.3301177
480,2.6112,10.0790,3.860,3.842638e-08,6.365427e-09,6.763527e-03,False,1775791076.3040535
480,2.6278,10.7570,4.094,4.014817e-08,6.739243e-09,7.070550e-03,False,1775791078.2799015
480,2.6102,10.1879,3.903,6.039409e-08,1.538430e-08,1.632706e-03,False,1775791081.0409412
480,2.6133,10.5419,4.034,1.740318e-08,3.669084e-09,1.209767e-03,False,1775791083.0190656
480,2.6049,10.0954,3.876,1.893102e-08,4.201097e-09,3.722065e-03,False,1775791085.0008914
480,2.6255,10.5623,4.023,2.226147e-08,4.974861e-09,3.902446e-03,False,1775791086.968972
480,2.6160,10.0989,3.860,2.322213e-08,5.089522e-09,3.664597e-03,False,1775791088.9431412
480,2.6348,10.8679,4.125,1.739107e-08,3.828680e-09,3.274975e-03,False,1775791090.927197
480,2.6191,10.1355,3.870,1.793785e-08,3.987974e-09,3.371174e-03,False,1775791092.896184
480,2.6430,10.7661,4.073,2.224465e-08,4.960976e-09,4.189822e-03,False,1775791094.8733745
480,2.6266,10.5788,4.028,1.830290e-08,4.111035e-09,3.273035e-03,False,1775791096.8521595
480,2.6832,10.9824,4.093,1.993567e-08,4.407045e-09,3.503638e-03,False,1775791098.8365028
480,2.6368,10.6091,4.023,2.001309e-08,4.574731e-09,3.415962e-03,False,1775791100.8068967
480,2.6882,11.7896,4.386,1.919781e-08,4.306151e-09,3.400180e-03,False,1775791102.7822597
480,2.6194,10.9276,4.172,1.749129e-08,3.871572e-09,3.157626e-03,False,1775791104.7672198
480,2.6317,10.3357,3.927,1.930721e-08,4.362736e-09,3.587282e-03,False,1775791106.7437537
480,2.6972,10.6739,3.957,2.181650e-08,4.734875e-09,3.677925e-03,False,1775791108.7307088
480,2.6511,10.5657,3.985,1.951742e-08,4.388425e-09,3.393219e-03,False,1775791110.722704
480,2.6900,10.7948,4.013,9.141752e-08,1.826587e-08,3.397208e-03,False,1775791113.5605662
480,2.6305,10.2910,3.912,5.111269e-08,9.017481e-09,3.849232e-03,False,1775791115.5548766
480,2.6194,10.2628,3.918,4.729941e-08,9.734901e-09,8.600437e-03,False,1775791117.542632
480,2.6488,11.4985,4.341,4.713434e-08,9.472537e-09,7.984290e-03,False,1775791119.540735
480,2.6481,10.6172,4.009,5.271136e-08,1.042472e-08,8.902133e-03,False,1775791121.5351682
480,2.6296,10.2932,3.914,4.658523e-08,9.229588e-09,7.759611e-03,False,1775791123.5263016
480,2.7087,11.3919,4.206,5.099787e-08,1.005010e-08,8.400370e-03,False,1775791125.519018
480,2.6288,11.7051,4.453,4.214451e-08,8.687155e-09,7.308619e-03,False,1775791127.5200865
480,2.6778,11.5060,4.297,4.831213e-08,9.717856e-09,8.379119e-03,False,1775791129.5199227
480,2.6092,10.3179,3.954,4.412846e-08,8.992794e-09,7.707015e-03,False,1775791131.509207
480,2.6327,10.9957,4.177,4.722619e-08,9.524673e-09,8.045296e-03,False,1775791133.4936624
480,2.6378,11.6334,4.410,4.749336e-08,9.531998e-09,8.069510e-03,False,1775791135.488489
480,2.6307,10.6441,4.046,4.772187e-08,9.549643e-09,8.069753e-03,False,1775791137.482077
480,2.6153,10.7787,4.121,4.146091e-08,8.454347e-09,7.033886e-03,False,1775791139.4710448
480,2.6615,11.0586,4.155,4.867002e-08,9.818505e-09,8.289306e-03,False,1775791141.4686418
480,2.6470,10.6152,4.010,4.563822e-08,9.149209e-09,8.019879e-03,False,1775791143.4640975
96,1.0837,0.5109,0.471,6.277347e-06,7.414728e-07,2.269359e-04,True,1775791145.2952929
96,1.0619,0.4810,0.453,8.520437e-07,1.719188e-07,1.162419e-04,True,1775791145.3862743
96,1.0300,0.4526,0.439,3.066380e-07,5.143478e-08,1.586875e-04,True,1775791145.477089
96,1.0467,0.4146,0.396,1.212466e-07,1.986586e-08,1.075640e-04,True,1775791145.5670345
96,0.9933,0.4004,0.403,6.740447e-08,1.287623e-08,1.422964e-04,True,1775791145.6566865
96,1.0097,0.3987,0.395,3.539026e-08,5.043723e-09,1.023545e-04,True,1775791145.7462986
96,1.0066,0.3808,0.378,1.332592e-08,2.088046e-09,8.762302e-05,True,1775791145.8360376
96,1.0373,0.3991,0.385,1.229637e-08,2.277406e-09,9.805330e-05,True,1775791145.9319804
96,1.1018,0.4763,0.432,5.729817e-09,7.978849e-10,6.104495e-05,True,1775791146.024215
96,1.0033,0.4381,0.437,8.436473e-09,1.344514e-09,1.354094e-04,True,1775791146.1154
96,1.0783,0.5061,0.469,2.466651e-06,2.553191e-07,2.366997e-04,True,1775791147.3267362
96,1.0053,0.4291,0.427,1.035631e-06,1.155082e-07,1.728277e-04,True,1775791147.416953
96,0.9841,0.3866,0.393,5.534384e-07,6.176998e-08,1.238855e-04,True,1775791147.5068734
96,0.9984,0.3948,0.395,2.747402e-07,2.584773e-08,1.233734e-04,True,1775791147.5967655
96,0.9860,0.3930,0.399,1.217704e-07,1.235018e-08,1.851505e-04,True,1775791147.6869254
96,0.9912,0.3833,0.387,4.126923e-08,5.777922e-09,1.894804e-04,True,1775791147.777078
96,1.0068,0.4116,0.409,2.955494e-08,3.264866e-09,1.771965e-04,True,1775791147.868647
96,1.0111,0.4076,0.403,1.762965e-08,2.742147e-09,1.302247e-04,True,1775791147.9600365
96,1.0988,0.4898,0.446,6.901246e-09,1.164484e-09,9.546991e-05,True,1775791148.0514345
96,1.0189,0.4481,0.440,8.820280e-09,1.153276e-09,1.372486e-04,True,1775791148.1450014
96,1.0813,0.5114,0.473,8.842442e-06,1.701421e-06,3.204031e-04,True,1775791149.3587885
96,1.0158,0.4374,0.431,9.969808e-07,1.625266e-07,1.190105e-04,True,1775791149.4490166
96,1.0892,0.4689,0.431,8.428469e-07,5.342585e-08,2.023451e-04,True,1775791149.543409
96,0.9923,0.4167,0.420,2.955785e-07,3.506518e-08,1.115456e-04,True,1775791149.633637
96,1.0220,0.4233,0.414,1.230655e-07,1.080138e-08,1.330814e-04,True,1775791149.7243025
96,1.0734,0.4646,0.433,9.700307e-08,7.874633e-09,1.502967e-04,True,1775791149.8186975
96,1.0415,0.4625,0.444,4.344474e-08,2.745487e-09,1.139155e-04,True,1775791149.9113076
96,1.0846,0.5121,0.472,2.389424e-08,2.231700e-09,1.390353e-04,True,1775791150.004395
96,1.0544,0.4742,0.450,1.349690e-08,1.264567e-09,1.056530e-04,True,1775791150.0985599
96,1.0014,0.4405,0.440,6.763003e-09,8.656859e-10,1.122859e-04,True,1775791150.1893523
96,1.0680,0.5238,0.490,1.863763e-05,1.814259e-06,4.514327e-04,True,1775791151.4172688
96,1.0805,0.5086,0.471,3.018067e-06,3.072303e-07,1.935596e-04,True,1775791151.5084817
96,0.9942,0.4142,0.417,9.010546e-07,1.044316e-07,1.927412e-04,True,1775791151.6010833
96,0.9888,0.4044,0.409,2.828892e-07,4.004628e-08,1.165580e-04,True,1775791151.6906958
96,0.9738,0.4027,0.413,9.394716e-08,1.257867e-08,1.453316e-04,True,1775791151.7810738
96,1.0017,0.4340,0.433,6.740447e-08,6.342392e-09,1.116580e-04,True,1775791151.8712423
96,1.0793,0.4711,0.436,2.725574e-08,3.689649e-09,1.044687e-04,True,1775791151.9629202
96,1.0703,0.4862,0.454,2.009619e-08,2.485901e-09,1.135262e-04,True,1775791152.0562708
96,1.0709,0.4516,0.422,1.227454e-08,1.428818e-09,1.266225e-04,True,1775791152.1480317
96,1.0038,0.4153,0.414,9.886207e-09,1.073885e-09,1.395990e-04,True,1775791152.2382514
96,1.0711,0.5099,0.476,1.003966e-05,1.759301e-06,2.908826e-04,True,1775791153.464008
96,1.0680,0.4938,0.462,3.627967e-06,3.733916e-07,2.478494e-04,True,1775791153.5547514
96,1.0076,0.4318,0.429,4.558824e-07,8.045650e-08,1.353556e-04,True,1775791153.6441126
96,0.9841,0.4585,0.466,4.709873e-07,3.801859e-08,1.828175e-04,True,1775791153.7355745
96,0.9738,0.4096,0.421,1.348380e-07,1.178165e-08,1.178091e-04,True,1775791153.8260777
96,0.9741,0.4101,0.421,9.598443e-08,7.667706e-09,1.141005e-04,True,1775791153.9152775
96,0.9636,0.4037,0.419,5.951733e-08,6.928990e-09,1.392125e-04,True,1775791154.0056317
96,1.0547,0.4556,0.432,3.394962e-08,4.304243e-09,1.613667e-04,True,1775791154.095554
96,0.9882,0.4092,0.414,2.513116e-08,2.602296e-09,1.570109e-04,True,1775791154.185545
96,0.9890,0.4285,0.433,1.138687e-08,1.442645e-09,9.471944e-05,True,1775791154.2763476
96,1.1090,0.5205,0.469,1.392886e-05,1.686441e-06,1.980391e-04,True,1775791155.5009522
96,1.0425,0.4648,0.446,2.486631e-06,2.851595e-07,1.286164e-04,True,1775791155.5937803
96,1.0127,0.4483,0.443,1.173699e-06,1.596659e-07,1.607773e-04,True,1775791155.6853275
96,1.0156,0.4123,0.406,1.835288e-07,2.543551e-08,9.970847e-05,True,1775791155.7756777
96,0.9819,0.4024,0.410,1.816079e-07,2.184950e-08,1.625593e-04,True,1775791155.865486
96,1.0330,0.4239,0.410,1.104199e-07,1.101308e-08,1.504128e-04,True,1775791155.9561772
96,1.0209,0.4342,0.425,5.116453e-08,8.119119e-09,1.411127e-04,True,1775791156.0484786
96,1.1516,0.5606,0.487,3.087916e-08,3.272112e-09,1.261255e-04,True,1775791156.1448126
96,1.0392,0.4684,0.451,3.147579e-08,2.341866e-09,1.653046e-04,True,1775791156.2376692
96,0.9994,0.4311,0.431,1.898297e-08,1.856378e-09,1.744446e-04,True,1775791156.3284814
96,1.0782,0.5054,0.469,2.123043e-05,3.326420e-06,4.075797e-04,True,1775791157.5652556
96,1.0700,0.4992,0.467,4.009809e-06,4.972370e-07,1.790638e-04,True,1775791157.6557891
96,1.0383,0.4617,0.445,1.716428e-06,1.061402e-07,1.397694e-04,True,1775791157.745858
96,0.9974,0.4156,0.417,3.396999e-07,4.132759e-08,1.238623e-04,True,1775791157.834454
96,0.9721,0.3803,0.391,2.358574e-07,3.011419e-08,1.196893e-04,True,1775791157.9231498
96,1.0803,0.4670,0.432,1.163571e-07,9.108423e-09,1.191341e-04,True,1775791158.0136569
96,0.9926,0.4042,0.407,8.972711e-08,7.104676e-09,1.441553e-04,True,1775791158.1044362
96,1.0578,0.4480,0.423,2.948218e-08,2.817075e-09,9.266369e-05,True,1775791158.194936
96,0.9943,0.4006,0.403,1.346052e-08,1.326060e-09,1.035109e-04,True,1775791158.286718
96,0.9861,0.4001,0.406,1.850276e-08,1.879893e-09,9.555262e-05,True,1775791158.3759274
96,1.0998,0.5170,0.470,1.286692e-05,1.383912e-06,1.380901e-04,True,1775791159.60649
96,1.0078,0.4369,0.433,1.571607e-06,2.124820e-07,1.396259e-04,True,1775791159.6966348
96,1.0343,0.4401,0.426,6.867340e-07,5.426183e-08,1.468556e-04,True,1775791159.7880962
96,1.0281,0.4598,0.447,2.566958e-07,3.085774e-08,9.263664e-05,True,1775791159.8793557
96,0.9964,0.4248,0.426,2.145534e-07,2.687974e-08,1.247980e-04,True,1775791159.9701562
96,0.9831,0.4139,0.421,7.799827e-08,6.598405e-09,1.134574e-04,True,1775791160.0583634
96,0.9656,0.3957,0.410,4.548929e-08,5.557536e-09,1.198797e-04,True,1775791160.1470985
96,0.9615,0.3954,0.411,3.166497e-08,2.778389e-09,1.021918e-04,True,1775791160.2349572
96,0.9833,0.3980,0.405,1.744775e-08,1.772562e-09,1.164520e-04,True,1775791160.324665
96,0.9838,0.4109,0.418,1.545413e-08,1.443397e-09,1.367085e-04,True,1775791160.4142346
96,1.0977,0.5010,0.456,2.805144e-05,3.198622e-06,1.859853e-04,True,1775791161.636206
96,1.1028,0.5184,0.470,4.859641e-06,3.742007e-07,1.546304e-04,True,1775791161.726675
96,1.0792,0.5118,0.474,3.126916e-07,4.235901e-08,7.787832e-05,True,1775791161.8184125
96,1.0516,0.4873,0.463,1.585577e-07,1.737726e-08,1.009175e-04,True,1775791161.9082391
96,1.0619,0.5019,0.473,2.005836e-07,1.423423e-08,1.525175e-04,True,1775791161.9975429
96,1.0598,0.4906,0.463,1.504668e-07,9.343676e-09,1.559026e-04,True,1775791162.0879598
96,1.0658,0.4976,0.467,3.178138e-08,4.656419e-09,9.879313e-05,True,1775791162.1781435
96,1.1081,0.5030,0.454,3.014429e-08,3.129742e-09,1.343896e-04,True,1775791162.2679527
96,1.0764,0.5183,0.482,2.580055e-08,1.775358e-09,1.267826e-04,True,1775791162.361247
96,1.0557,0.4950,0.469,6.537448e-09,7.281447e-10,8.528355e-05,True,1775791162.451677
96,1.1670,0.5943,0.509,4.670769e-05,3.804620e-06,1.770886e-04,True,1775791163.684287
96,1.0876,0.5077,0.467,3.173016e-06,3.184226e-07,1.172920e-04,True,1775791163.7757933
96,1.0558,0.5027,0.476,6.726477e-07,5.296250e-08,1.422879e-04,True,1775791163.8673706
96,1.1123,0.4750,0.427,1.920853e-07,2.341029e-08,1.324491e-04,True,1775791163.9639606
96,1.0496,0.4599,0.438,9.284122e-08,1.103632e-08,1.313552e-04,True,1775791164.0577552
96,1.0221,0.4268,0.418,1.057051e-07,7.966420e-09,1.001505e-04,True,1775791164.149679
96,1.0087,0.4212,0.418,5.243055e-08,4.092747e-09,1.006833e-04,True,1775791164.2403736
96,1.1407,0.5289,0.464,3.531750e-08,3.453653e-09,1.491540e-04,True,1775791164.3336837
96,1.1302,0.5374,0.475,1.239823e-08,1.487547e-09,7.619780e-05,True,1775791164.4298687
96,1.1031,0.5116,0.464,8.803909e-09,1.208670e-09,9.852642e-05,True,1775791164.5233057
96,1.1128,0.5289,0.475,1.448113e-05,1.307977e-06,2.937029e-04,True,1775791165.7940912
96,1.0977,0.5112,0.466,1.532957e-06,1.648582e-07,1.160051e-04,True,1775791165.8859286
96,1.0844,0.5020,0.463,1.118518e-06,6.149217e-08,1.672450e-04,True,1775791165.9777293
96,1.0895,0.4890,0.449,1.845183e-07,2.335809e-08,1.024857e-04,True,1775791166.0708735
